id,name,username,bio,location,website,join_date,following,followers,fk_game_id
1202309285335597056,Phantasy Star Online 2 New Genesis - Global,play_pso2,"The official Twitter account for #PSO2global. Play for FREE now on Xbox One, Windows 11, Steam, and Epic Games Store. Coming soon to PlayStation 4. ☄️💫✨",,https://t.co/F3404unucP,2019-12-04T19:31:08.000Z,215,102306,f6fb771bec434d1082cc419b9b4b8bfb
28889701,RAGE 2,rage,Tweets of #RAGE2 -- Available Now!,"Rockville, MD",https://t.co/13YeQ1QlEm,2009-04-04T23:01:14.000Z,133,77333,26c8bec5ae4f44b6b942b9564e81cafc
1179374109219852288,Curse of the Dead Gods,PlayDeadGods,Seek untold riches and divine powers in a cursed temple in this new skill-based indie roguelite by @PasstechGames! Support: https://t.co/0RFJzSlXgX,,https://t.co/EayVJbK1rX,2019-10-02T12:34:54.000Z,2,3163,623106d906bd4a129de745d52a94ec46
2163608041,Jeff Vogel,spiderwebsoft,"Founded Spiderweb Software in 1994. Has written many games, including the Exile, Geneforge, Avadon, and Avernum series. Geneforge 1 - Mutagen is out!",Seattle,http://t.co/TWb9p246d3,2013-10-29T21:58:17.000Z,61,9961,d8970826d8bb4d599a74ad990eb8ae01
741541676045459456,DCL - Drone Champions League,DroneChampionsL,"2022 Race Series continues 10th of September live on Twitch!
The home of drone racing excellence 🚀 
 Join the flying revolution🕹
#DCL22 #WeAreDCL",Principality of Liechtenstein,https://t.co/nefKb6iaRv,2016-06-11T08:04:47.000Z,167,2307,71f7b3d1755744e5b85d73b9b32e5831
830088132087443460,The Colonists,colonistsgame,"The Colonists is a relaxing planetary settlement game from @codebyfire and @mode7games. 
Buy it now on Steam! https://t.co/dhGEUxG1jT
Discord! https://t.co/EcbioQMcE6",UK,https://t.co/T6rzNrn7s8,2017-02-10T16:16:47.000Z,28,1592,71a3dc24257843ad85ef77d102c2ef12
23742038,Paul Kilduff-Taylor,mode7games,"INDIE GAMES // ELECTRONIC MUSIC //
Mode 7 // nervous_testpilot // _ensnare_

https://t.co/3CS6COdsK5
https://t.co/yFooyZH1Uu",UK,https://t.co/Ik4qyJuKs5,2009-03-11T09:46:11.000Z,7609,13779,9c215f76f328458dbeadf56bee06926d
43123122,Failbetter Games,failbettergames,"Five times winners of @gibiz Best Places to Work | Mask of the Rose, Sunless Skies, Sunless Sea, Fallen London",Fallen London,https://t.co/2mOguwkILq,2009-05-28T14:50:02.000Z,18,23985,5d921696022d4bbe850c76be8c9bc98f
755762226066325505,HypeTrain Digital,HypeTrainD,#Indiegame publisher / 🆕  #Breathedge #Stoneshard #SuchArt #BlackBook / 🔜  #MAGO #ThereIsNoLight / Pitch: ib@hypetraindigital.com,,https://t.co/qWLjmv1SzC,2016-07-20T13:52:11.000Z,2617,7833,d0a18192b7ef4c5e962b8fd9858464b1
1242194487654469634,RockGame,tRockGame,RockGame is a games publisher and developer with an office located in Warsaw. We are a passionate and hard-working group with love for a game.,Warsaw,https://t.co/fMh0WCspUO,2020-03-23T21:01:22.000Z,42,1727,e8f40aec9dbe49d4a3e98a9908382fdb
1275131074650214407,The Life and Suffering of Sir Brante,SirBrante,Set out on a lifelong journey and carve out your own destiny in a text-based #darkfantasy #RPG 'The Life and Suffering of Sir Brante'. Grab your copy 👇,Blessed Arknian Empire,https://t.co/oVidAqDbh6,2020-06-22T18:18:44.000Z,617,511,3119a7edcaaa45208cd45818b951c0cd
1184570005930668033,Primordials,PlayPrimordials,A tug-of-war 1vs1 strategy game where players rule kingdoms and build armies to war for ever greater power. Coming 2020. #OneWillRise #ManyWillFall,,https://t.co/nCcP5pSsHF,2019-10-16T20:42:24.000Z,1558,1806,1c27856d15bc466fb60e84d6ecab790e
2226894224,Eugen Systems,EugenSystems,"Indie game development studio. RTS lovers. We are developing and publishing Warno. We are known for Act of War, R.U.S.E, Wargame and the Steel Division series.","Paris, France",https://t.co/hWV2NUeVtY,2013-12-02T16:05:27.000Z,319,5172,3cca0612b6334f5cb610d1379a39ad6c
841308977099071488,Star Renegades® 🚀,starrenegades,A challenging tactical squad-based roguelite RPG by @massive_damage. Published by @rawfury ✨ https://t.co/kPa16qip9f ✨,"Toronto, Ontario",https://t.co/rztEqtwjMe,2017-03-13T15:24:25.000Z,176,5803,6e74cc0851a641b8b317cdc743fc6e1d
919925058465878016,Crayta,CraytaGame,"🏳️‍🌈Collaborative Game Creation & Publishing Platform, available FREE on Stadia, Epic Games Store and Facebook Gaming!
Play a Different Game!","Leamington Spa, England",https://t.co/2BvbXakp22,2017-10-16T13:56:40.000Z,798,3303,9ecd14794cb545d4b857c0ec189393b5
1521101114,Over The Moon Games,OverTheMoonGms,"indie game developer of The Last Hero of Nostalgaia, and  #TheFallGame","Vancouver, BC",https://t.co/6DXRgh9GlA,2013-06-16T03:44:00.000Z,1481,3450,d7173e5531f549f1ba523319aceefc53
866716130978799619,Mundaun,MundaunGame,"Mundaun is a lovingly hand-pencilled horror tale set in a dark, secluded valley of the alps. Developed by Hidden Fields. Published by MWM Interactive. Out now.","Lucerne, Switzerland",https://t.co/nD884FAELz,2017-05-22T18:03:23.000Z,64,4258,16ca7a26e9274d768771378e152b2d00
590128264,World of Warships,WorldofWarships,"⚓Experience intense naval warfare with over 300 historical warships to choose from 🌊Free-to-play MMO on PC.
For game support: https://t.co/5JX19D7mNu",,https://t.co/ftInvUFqa8,2012-05-25T16:29:52.000Z,178,98771,419b4e7fd0a443e4843d3e6d3cc18a98
2809338754,Little Red Dog Games 🦊 ✈London 2022,LRDGames,"Developers behind the strategy games Precipice, Deep Sixed and Rogue State Revolution.","New York, USA",https://t.co/CGoHAgkJme,2014-10-05T23:41:41.000Z,1558,2445,49f0e99eb9cf4262a5bff73a15335898
1140211864032428033,Cartel Tycoon,CartelTycoon,"A survival business sim inspired by '80s and '90s narco trade in Latin America. 

Steam 1.0 Release Now Available:
https://t.co/80s46TzaNj…",,https://t.co/9sMC1oWUZH,2019-06-16T10:57:47.000Z,58,2857,9b68e26505c045759ab603efc2deab23
588782112,Square Enix,SquareEnix,"Arise, and revive your legacy. #TacticsOgre: Reborn launches on PlayStation 5/4, Nintendo Switch, and Steam on November 11th.",,https://t.co/UyvYhjgAGu,2012-05-24T00:44:02.000Z,238,1043612,f51ebf66eb42420bba6cdd7d87cf56af
1091052710177226761,Creature in the Well ⚔️,CreatureWell,Unlock the power of an ancient facility in this unique pinball-inspired hack & slash! Created by @flightschoolHQ @avolkertron @bohdon.,Montréal,https://t.co/oT5RoDDN8h,2019-01-31T19:16:51.000Z,16,1734,000f9a594ed44b3981272946d330d968
2681572026,🌲The Fabled Woods - OUT NOW,TheFabledWoods,"A dark and mysterious narrative short story solo-developed by @JoeBauerCPS 

🌲Wishlist on Steam https://t.co/r1nD1tpGE8

Discord: https://t.co/yWSC9MAzoI",,,2014-07-26T06:54:26.000Z,299,836,ca85810710fc4b858d73e059f0b169a5
1098235845159649282,The Tenants,TheTenantsGame,"Become a landlord and get involved in real-estate. You are the one in the driver's seat. Stay calm, focused and ready to make your business rise all the way.",,https://t.co/8BkjSrqhpq,2019-02-20T15:00:04.000Z,0,2165,8bc23f97d2c34480a9fd14b5995f7571
829514366189973504,Genesis Noir,GenesisNoirGame,"Genesis Noir is a poetic adventure game set before, during, and after The Big Bang. To save your love, you must stop the expansion of the universe.","Brooklyn, NY",https://t.co/qylZATTzEI,2017-02-09T02:16:51.000Z,107,2948,fa8c1bd0dd684af2ad27a4f54b74018f
184761922,No More Robots,nomorerobotshq,"We publish games! Not Tonight, Yes, Your Grace, Descenders, Hypnospace Outlaw, Let’s Build a Zoo, Spirittea and more! Tweets from @TinyPixxels and @ZxAxify!",United Kingdom,https://t.co/NsEG1brxxn,2010-08-30T12:30:26.000Z,33,15083,d3d423fc1a58400fb08443c9942756af
2726116957,Brave At Night 🌙 ➡️ Gamescom,BraveAtNight,"The indie game studio that made Yes, Your Grace: https://t.co/h9JKtPH4Nv. Publishing Mind Scanners https://t.co/WFdWSExWNu
Join our discord: https://t.co/YNieutRXwG",,https://t.co/2GT3yDkig5,2014-08-12T12:21:45.000Z,608,4357,ca196887d2f04bf29fc34899252a5151
186262839,KINGDOM HEARTS,KINGDOMHEARTS,Welcome to the official #KingdomHearts Twitter page!,,https://t.co/ZTWrv381AL,2010-09-03T00:17:48.000Z,112,622606,d294725796114096a9d1da9914bb1a1f
922772948972220416,Thermite Games,ThermiteGamesHQ,"Nobody, Detained, Corpse Keeper, Far Away, Sophia the Traveler, Castle Morihisa and Tales of the Neon Sea…",https://discord.gg/qAmFu6kZbS,,2017-10-24T10:33:10.000Z,1720,1787,b5e5f4fbdd4a40348c3a9a554f076922
804617563,Oddworld,OddworldInc,The Official Oddworld Inhabitants Twitter account. Oddworld: Soulstorm is now available on Steam!,Oddworld,https://t.co/xq4GJoSB9o,2012-09-05T13:34:05.000Z,914,42812,f83354d936b74f7e9419366862b1e024
1259909161946476544,Cozy Grove,CozyGrove,"A cozy sim from @SpryFox, creators of Triple Town & Alphabear! Discord: https://t.co/eRUl1HLlAW. Available for PC, Mac, iOS & consoles: https://t.co/j69VmE36iB.",Cozy Grove,,2020-05-11T18:13:30.000Z,2,14431,c367569acede446995c5a3663e993446
2837645034,"GoodbyeWorld Games || ""Before Your Eyes""",Goodbye__World_,"BAFTA award-winning gamemaker collective, made Before Your Eyes 👀
Steam: https://t.co/6M8sJProGc
Mobile version OUT NOW via Netflix  
DISCORD: https://t.co/E0JPB6qebL","Los Angeles, CA",https://t.co/ek7mQYBUSh,2014-10-02T07:12:37.000Z,324,3201,d279707bcff1451c9b4aabb2c5b09f0c
717333958728556545,Coldwild Games,ColdwildGames,Gamedev Studio located in Latvia. We love experimenting with game mechanics!,"Riga, Latvia",https://t.co/3vHlKPn66S,2016-04-05T12:51:57.000Z,488,3915,50ad2ebf631c4704bdc9bafe004f8538
1176134635,Chainsawesome Games,ChainsawGames,"Northerly independent game studio carving out awesome games using chainsaws. Recently carved: @xknightsquadx on PC, Xbox, Switch and PS4.","Québec, QC",https://t.co/1i3ptihfI5,2013-02-13T17:05:01.000Z,118,3103,47e9cb097b504a0bae9285f2e4caeba7
1578566340,David Wehle,DavidWehle,"Creator of The First Tree and @GameDevUnlocked, former tech artist at @VoidVR, currently working on a new game. Not on Twitter much","Utah, USA",https://t.co/MF3s06riV3,2013-07-08T20:44:01.000Z,649,11757,844f72b164ad4f5884c4feeca5561678
1297136235157364737,Nameless XIII,_Nameless_XIII_,"We craft videogames about summoning eldritch horrors or surviving in hostile worlds while facing moral dilemmas.

Published by @DearVillagers","Toulouse, France",https://t.co/MfLNEYpoYu,2020-08-22T11:39:20.000Z,53,398,f473295b0ac84311a19875f1a4176d64
877145118184275968,Outriders,Outriders,"Outriders Worldslayer Out Now on PS5|PS4 / Xbox Series X|S / XB1 / Epic / Steam / Stadia

Free Demo: https://t.co/uq4zBzywMY

https://t.co/b0OI7MeWgI",Enoch,https://t.co/RpnEtkmYEK,2017-06-20T12:44:27.000Z,7,226658,32114b828b6744a0bff27f7ab6cfe0a3
1327897952,Nightdive Studios,NightdiveStudio,Nightdive Studios’ mission is to bring lost and forgotten gaming treasures back from the depths.,"Portland, OR",https://t.co/ENP4goW6Mr,2013-04-04T22:02:08.000Z,799,46450,3f110da6e3b44431924838a7335c6cbe
1735513801,Versus Evil 🛡️🏳️‍🌈,vs_evil,Indie games publisher extraordinaire. We ❤️ making indie game developers successful. Hey devs! Pitch us your games at hello@vsevil.net,,https://t.co/QkUoJuGfSn,2013-09-06T15:43:07.000Z,2210,14535,69dc0c89c81a4923ad0e2688d51689d6
82378893,Kenney,KenneyNL,"Free game assets and tools for game development!

Find all assets at:
https://t.co/bGtf1Rrr0B

#gamedev #gameassets",Netherlands,https://t.co/SJq6iBSz8c,2009-10-14T14:58:55.000Z,795,69814,826d7970fddb47fa980b6bf6ef8a7ab4
445189971,itch.io,itchio,"Open indie game marketplace and DIY game jam host

Account support? Email support@itch.io",San Francisco,http://t.co/VrknuMinwO,2011-12-24T03:43:15.000Z,10,138148,87bef1a6aaeb4723925b663f1226987b
308901252,Krita Painting App,Krita_Painting,"Krita is a free app for creating digital art from scratch for all artists. Community Driven, Open Source. For support, go to https://t.co/Bs4Cz59nws.",Everywhere!,https://t.co/8EGwcnYkOk,2011-06-01T05:46:24.000Z,66,53886,157ebfb4009743a4a818a1e32466ca7d
257245904,Brave Software,brave,"Join over 62M users with our private browser, search, Web3 access & more. It only takes 60 seconds to switch. For help @BraveSupport 🦁  #BeBrave #SwitchToBrave","San Francisco, CA",https://t.co/xECpGdRDbP,2011-02-25T01:18:01.000Z,84,234207,cca1487906d84402ad0eb1159bc559b1
544783527,Defiant Development,DefiantDev,Indie game dev studio. We made Hand of Fate 2!,"Brisbane, Queensland",https://t.co/jfCzHMTGN0,2012-04-04T00:17:57.000Z,174,5611,ef673112760b43c39b8492c31da80e4b
931652977,Milestone,MilestoneItaly,"Crafting videogames since 1996.
#HotWheelsUnleashed • #RIDEvideogame • #SupercrossTheGame • #MotoGPvideogame • #MXGPvideogame #SBK22","Via Olona 2, 20123 Milano",https://t.co/2cljvHNOAX,2012-11-07T09:27:55.000Z,373,17127,7626d56f226c49c5af79685abf167cb6
1240019774312255489,The Signifier,SignifierGame,"The Signifier is a first-person tech-noir mystery adventure that takes you into the darkest corners of the human mind. 

Director's Cut edition coming Q2 2021",,https://t.co/32WOemKLER,2020-03-17T20:58:54.000Z,119,579,3d713dcf81e7417b939e7be3efb70f41
17040610,Alan Hazelden/Draknek & Friends,Draknek,"Bonfire Peaks
A Monster's Expedition
Cosmic Express
A Good Snowman
Sokobond

He/him
Contact: alan@draknek.org
Mastodon: draknek@cybre.space",London,https://t.co/q44b84INiQ,2008-10-29T12:58:05.000Z,1587,9072,457d5b214f3d416f8f7416342b9c3b64
1113800108758458369,META Publishing,metapublishing,"Video games publisher behind @bipedgame, @sotithegame, @EvilWizardGame, @TimeLoaderGame, Pathfinder: WotR, and more!

Join our Discord server: https://t.co/Tif6uftppU",,https://t.co/pTlhEHnvS9,2019-04-04T13:46:54.000Z,165,1686,a340133282e740289cc85703132a4293
1046385949909889025,Legend Of Keepers,LegendOfKeepers,Dungeon Defender roguelite RPG by @Studio_Goblinz | Out now on #Steam #GOG #EpicGames #Stadia #Utomik and #NintendoSwitch,,https://t.co/tOjEvk62N2,2018-09-30T13:07:06.000Z,262,1833,9bb4862da1794b43b060a257b4da6102
973593234701131776,Scavengers,play_scavengers,"Scavengers is a F2P action shooter from @Improbableio. Compete for survival & control across a hostile wasteland.
⬇️
https://t.co/Ju675karAa",,https://t.co/Y0HFigjxTT,2018-03-13T16:14:50.000Z,90,13363,2a2b00dc10c04a3ba964d5c5b8df7bfe
780887737998028800,Skate City,skatecitygame,"Your perfect ride, worldwide. By @agens and @builtbysnowman. Available now on console, PC and Apple Arcade! Skate City Tokyo is now available on Apple Arcade.",,https://t.co/ydXGGWWpnh,2016-09-27T21:51:59.000Z,3,1836,d2c076cd3c49453cbc85d7eb4c223713
264412193,Twirlbound,Twirlbound,"Award-winning indie game development studio making colorful open worlds! We made Pine (PC, Nintendo Switch and PS4)🌲💚","Breda, The Netherlands",https://t.co/cOz69Eh8L6,2011-03-11T21:35:58.000Z,444,6930,4cc414e570bc43cfa0d7fda4830909ac
1012505612201156609,DEMON'S TILT,DemonsTilt,"OUT NOW: STEAM, XBOX ONE, XBOX PC, NINTENDO SWITCH, PLAYSTATION 4!!

TURBO CHARGED PINBALL RETURNS!","Providence, RI",https://t.co/L8SMqmplAx,2018-06-29T01:18:44.000Z,1019,1304,08f2539567df4d43a1b0f8a5196f43cc
1260540596588068870,Hood: Outlaws & Legends,Hood_OL,"In Hood: Outlaws & Legends, compete with rival gangs in PvPvE multiplayer heists in a brutal medieval world. Now available on PS5, PS4, XSX, X1, and PC.",,,2020-05-13T12:01:48.000Z,3,11546,b87d353b891e4541930799683678fa22
1388327310718275590,1C Entertainment,1C_Company,,,,2021-05-01T03:00:14.000Z,0,1,1c5397e7c768490c8923aea72aacac9b
132860076,Broken Arms Games 🔜 Gamescom,brokenarmsgames,"Recovering from Hundred Days, winemaking simulator release. Indie game dev team. Tweets by @farewell87, sometimes @YvesHohler #gamedev #indiedev #opendev",Italia,https://t.co/wxffd4XHc0,2010-04-14T11:06:04.000Z,1398,2347,141eee80fbe041d48e16e7b998829295
64986443,Deep Silver,deepsilver,"Official Home of @MetroVideoGame, @SaintsRow, @deadislandgame, @ChorusTheGame, TimeSplitters and more! Support: https://t.co/OlxBUhgf6f",Worldwide,https://t.co/sG4F68Afpq,2009-08-12T09:01:50.000Z,296,96478,98be9822fb7d407384cd2f85cba14f88
1884603416,Subnautica,Subnautica,"🐟 Open world underwater adventure game for PC & Console
🐧 By @UnknownWorlds
🎮 Discord: https://t.co/dLhPQMoTuD
🛒 Merch: https://t.co/tGbVtzO0r8",Safe Shallows,https://t.co/HMutPvdRef,2013-09-19T22:35:18.000Z,31,123306,c7fcbd662a504064bc35c7e23396e705
1095468346294878208,Suzerain OUT NOW on Switch! ⚰️ Torpor Games,TorporGames,"Thought-provoking entertainment. Currently working on: Suzerain, a thrilling political drama set in the 1950s. How will you lead?
✒️OUT NOW on PC & Switch","Berlin, Germany",https://t.co/32GNaVoyh2,2019-02-12T23:43:01.000Z,93,1275,501a59bae886454f90cf37f13b63cbb4
750976709894238208,Unexplored 2 - out now!,PlayUnexplored,"Deep, slow-paced, immersive, open-world rogueRPG, with a table-top 'feel' & a cool twist on permadeath. Recommended by RPS!
https://t.co/iiPK9omvk2","Amsterdam, The Netherlands",https://t.co/MCW8FwQ7xZ,2016-07-07T08:56:14.000Z,623,3419,8a3b749743254bc58cdb730a54e4cc5c
74903868,CAPY,CAPYGAMES,⭐️ GRINDSTONE ⭐️ BELOW ⭐️ SUPER TIME FORCE ⭐️ #SWORCERY ⭐️ OK KO! ⭐️ DS: SHIPWRECKED ⭐️ CLASH OF HEROES ⭐️ CRITTER CRUNCH ⭐️ https://t.co/UGoGqXi13f ✨,Toronto!,https://t.co/XemvHKeMup,2009-09-17T01:55:28.000Z,37,39794,9e5a531f267148ed8af46457b854918f
1222563165042630663,🎒 Mayhem in Single Valley 🐿️,MayhemValley,"The craziest platformer of 2021. Save your town from the apocalypse YOU caused! OUT NOW!

🎮 https://t.co/ji4ktqQqUP",Single Valley,https://t.co/2RPrM4UQCz,2020-01-29T16:52:35.000Z,173,1620,69660a391b16453cbf22148ac86ad55d
33536244,HandyGames 🔜 Gamescom,handy_games,"HandyGames™ operates as an international indie game publisher and developer.

https://t.co/R4CwKMhka1…
https://t.co/O1hNTLOFxm","Würzburg, Germany",https://t.co/jYDPpdge6s,2009-04-20T14:53:51.000Z,3056,14171,dc9292c5d0ac441b8b6b8e261662ff40
992395919466393600,Tennis Manager,TennisManager,"Tennis Manager official account.
🚀TM22 is now out on PC & Mac
💻TM21 still on PC & Mac
📱Play Tennis Manager Mobile (F2P lightened version)",,https://t.co/pZDUqHYZ8F,2018-05-04T13:29:59.000Z,139,2590,725a964fc095473899047ce86e8c0276
2459602897,SOΞDΞSCO 🔜 Gamescom,SOEDESCO,"Game developer, publisher and distributor from the Netherlands. Let's talk about Horror 💀 Pixel Art 👾 Cozy ☕ and Simulation 🏗 games! Wishlist Airoheart 👇","Rotterdam, The Netherlands",https://t.co/hvIDpBrHPD,2014-04-23T11:30:57.000Z,119,39633,7f77c0243e1c44309f3c89fe2119fb0e
773381811057537024,Timelie Game #UrniqueStudio,UrniqueStudio,"Now Available for Nintendo Switch!

Indie game studio located in Thailand. co-founded by @JamesMaxUrnique

Discord: https://t.co/rTvQw5tmpU",,https://t.co/R7k2LBsvz4,2016-09-07T04:46:07.000Z,114,1198,8a433ac206d446f58666788aa94aed87
1322162024563019778,Necromunda: Hired Gun,PlayHiredGun,"Pick your contracts. Hunt your targets. Collect the bounty.

Necromunda: Hired Gun is now available on PS5, PS4, XS, X1, and PC",,,2020-10-30T13:03:08.000Z,2,3728,0eb875e7cf864f53999434bc1953729f
1266146369590329344,Stonefly 🍃,stoneflygame,"Harness the wind and soar through the wilderness in #StoneflyGame, a chill and tranquil action-adventure game from @flightschoolhq",,https://t.co/ySJHM024LN,2020-05-28T23:16:52.000Z,40,1543,dbfa7d82892f406e8ba87d31a09adcad
767767485374423040,Frostpunk 2 ❄,frostpunkgame,"Official Twitter of Frostpunk, a society #survival game set in #steampunk world where heat means life and every decision comes at a price. Dev by @11bitstudios.",Frostland,https://t.co/anGsXPqeJx,2016-08-22T16:56:47.000Z,252,22527,1d43b9f055f846f38413d036f0cc2a04
2813751439,Jakub Wasilewski,krajzeg,"Mostly-solo game maker, sometimes game design writer, PICO-8 enthusiast :: Working on https://t.co/lfOrYmaiVs right now :: Other games @ https://t.co/I4HfkHSzOe","Valencia, Spain",https://t.co/NILoBWyzD6,2014-09-16T21:25:33.000Z,342,4992,34b98e67a8a34ab2a17687e15cfd2a1a
1664756394,Edge Of Eternity,EoeGame,"Wage epic turn-based battles as you follow Daryon and Selene in their quest to find a cure to the all-consuming Corrosion. ⭐Available on PS4/5, Xbox One/Series⭐","Heryon, Astryan Continent",https://t.co/CKdepbArhJ,2013-08-12T10:56:56.000Z,124,5782,42864c360cb7442487f23f12cf1d1ebe
954218326473019397,Backbone,backbonegame,"Post-noir narrative adventure about a depressed raccoon PI in dystopian Vancouver. 

Dev @eggnutgames, pub @rawfury.

Out now on PC, Mac, Xbox, PS and Switch.","Vancouver, BC",https://t.co/hRX4HCS3cu,2018-01-19T05:05:52.000Z,1079,24445,ff6e90ea72004c38ad8d74aa09202cb8
1072404907230060544,Genshin Impact,GenshinImpact,"In the world of Teyvat — where all kinds of elemental powers constantly surge — epic adventures await, fearless Travelers!",,https://t.co/QAREwJbu5z,2018-12-11T08:17:08.000Z,9,4069221,acc319019e974ec9a4af28530141d888
986181600043044864,WHATBӨY,whatboy_games,"Our debut title, 🔥TRIALS of FIRE🔥: OUT NOW! 
Steam: https://t.co/rcMg16lBNd 
Trailer: https://t.co/pMBT5KDBAq 
Discord: https://t.co/VRgOjOVDRY","London, England",https://t.co/gNV219LBmb,2018-04-17T09:56:30.000Z,236,605,6e57639bc193428d892a39cb86effe13
3065618342,Discord,discord,"Discord is the easiest way to talk over voice, video, and text. Talk, hang out, and create a place to belong with your friends and communities.","San Francisco, CA",https://t.co/cNrYsYvfIi,2015-03-07T01:00:18.000Z,1117,4252249,41d30a1df0474cc698d1c5f8e30feb1d
1080288398860967936,Chicory: A Colorful Tale,chicory,Coloring book adventure game ~ PC|Mac|PS4/5|Switch ~ AVAILABLE NOW! 📝Steamhttp://tinyurl.com/yxpbtdymF8 🎵 OShttp://tinyurl.com/mmkxwfvnhtEfVQ,Picnic Province,https://t.co/2XeEtNFsBM,2019-01-02T02:23:19.000Z,6,16455,79166392ea484758b973ddd5cd9e60e8
14641253,Hannes Rahm - Working on Lone Ruin!,kebabskal,"Wishlist Lone Ruin IMMEDIATELY: https://t.co/7aN8ku49RM…

Hell is Other Demons: https://t.co/gPfPVtKG4P  - Inquiries: me@hannesrahm.com",Sweden,https://t.co/6r76aGz5fc,2008-05-03T20:29:23.000Z,910,11641,1786c8d9cd474bef9ce221929411633f
940712458796355587,Maze Theory,Maze_Theory,"Immersive entertainment studio dedicated to redefining storytelling. 

Currently developing: @PeakyBlindersVR.","London, England",https://t.co/RH5PPDijAS,2017-12-12T22:38:22.000Z,591,8004,c46e9b1010da4611a1ffe6312a6b0431
875548028,Auroch Digital 🍺,AurochDigital,"Bristol Game studio
🍺 #Brewmaster https://t.co/zuuosojbjx
💀 Warhammer 40,000: Boltgun https://t.co/xmmsS97KS7
💬 https://t.co/mwZRKsQy0Q","Bristol, UK",https://t.co/bDoLaPeWAN,2012-10-12T12:38:25.000Z,853,4514,bc4b9e6af58e492cab6626ea3e2ee130
300196842,Merge Games 🔜 Gamescom,MergeGamesLtd,"Publisher of digital and physical video games like Spirit of the North, Smalland, Cloudpunk, Dead Cells, TMNT: Shredder's Revenge & Bramble: The Mountain King.","Manchester, England",https://t.co/BkZcGshIN8,2011-05-17T11:09:49.000Z,3924,29112,e6c849ba687b4ba88ad611428dc5f340
1006365239980376065,Pascal's Wager,PascalsWager_,"Pascal’s Wager is a Top-Notch Dark Fantasy Action RPG!

Now out on Steam: https://t.co/V4CPk1pIdQ 

Also available on iOS and Android!",San Francisco，USA,https://t.co/TzK0njWFPM,2018-06-12T02:39:05.000Z,3014,4294,d3aab3ad521149a59ed4df4f48dd02c0
523441997,Worms,WormsTeam17,"The original turn-based strategy title from @Team17. Worms Rumble is out now on PC, Nintendo Switch, PS4, PS5, Xbox One & Xbox Series X|S - https://t.co/GC4HHsuJiA",Space,https://t.co/3R2ZGZqdA7,2012-03-13T16:52:31.000Z,1451,22632,b283a8c54ea14a579598942f3c2b7f20
2459602897,SOΞDΞSCO 🔜 Gamescom,SOEDESCO,"Game developer, publisher and distributor from the Netherlands. Let's talk about Horror 💀 Pixel Art 👾 Cozy ☕ and Simulation 🏗 games! Wishlist Airoheart 👇","Rotterdam, The Netherlands",https://t.co/hvIDpBrHPD,2014-04-23T11:30:57.000Z,119,39633,7f77c0243e1c44309f3c89fe2119fb0e
19609162,Sonic the Hedgehog,sonic_hedgehog,The OFFICIAL Twitter feed for news about all things Sonic. We also like memes.,Los Angeles and London,,2009-01-27T19:11:50.000Z,74,5990318,8d50972d297f448cb3718d6e8094327a
1254777398102392832,Super Squad,PlaySuperSquad,"Super Squad is a Multiplayer Online Shoot-'em-up (MOSH!) from @Bad_Fox_Studios for PC 🦊
Download on Steam and the Epic games store!",,https://t.co/5iBhtH96Sp,2020-04-27T14:20:52.000Z,28,1555,7675de59f0ab47548af2b2aa197c7f81
725369069902286848,niles,NiloStudios,"Lead Level Designer @nyanheroes
Creator of Asemblance. https://t.co/ULXbbjmhJ2
Former Destiny/Halo/Monolith dev
Portfolio: https://t.co/6MC77GHT0k","Phoenix, AZ",https://t.co/KBH9EctBSm,2016-04-27T17:00:37.000Z,425,800,8035c723ddea4bfba05c4acac92e7b59
1252973547389161474,Sherlock Holmes The Awakened,SHolmes_Games,A nerve-racking Lovecraftian adventure into the heart of the Cthulhu Mythos. Developed during the Russian invasion. Follow on Kickstarter https://t.co/BHijyOYMnU,,https://t.co/1GJw47fYRr,2020-04-22T14:52:56.000Z,35,6571,06722250068b4161a0ec25e86be99061
353691193,Warface,Warface,"Join the ranks of Warface, an action-packed online shooter absolutely for free! Enlist now at https://t.co/4WuRIZ8gNj.
SECRET CODE: AWPTWS16",,https://t.co/vqPL6XGONv,2011-08-12T13:56:11.000Z,28,58896,d4929ecf15d446d0b4ff4f0eaa3826a0
2857615693,Neon Doctrine,NeonDoctrine,A truly global publisher that brings diverse experiences from around the world to a vibrant community of players.,Taiwan,https://t.co/UaJ6uyta5H,2014-10-16T04:04:12.000Z,149,24484,1face1384fec44baafd037e84dcdb6ae
755921659,SupraGames,SupraGamesUG,"Makers of Supraland - https://t.co/QiDIoPJMpC…
Account controlled by @davidm1337",Deutschland,https://t.co/yZDgUJ8tQt,2012-08-13T22:04:50.000Z,46,17351,1167f711027c484cafb64899f89527ba
53020829,M2H,M2Hgames,"Game studio. We love and specialize in multiplayer games. Working on @WW1GameSeries, Crash Drive 3 and an unannounced title.","Alkmaar, The Netherlands",https://t.co/zkoGYVNQMJ,2009-07-02T09:44:45.000Z,305,9224,d78802b5a3fd4b188ff865f0e55a0222
491013546,Arcadegeddon,Arcadegeddon,"Save Gilly's 🕹️
Rep your style 🕶️
✨Get the world's best score✨
Made with ❤️ by @IllFonic
Available now! #RiseUpAndPlay",Gilly's Arcade,https://t.co/1hNiH3tLD3,2012-02-13T04:52:43.000Z,13,5565,1f3eef158d3a40589651269e662673ea
